State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
SC,SC,2016,January,Percent with drugs specified,97.9452054794521,,100,0.062876718268939,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,February,Percent with drugs specified,97.6454293628809,,100,0.064822817631806,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,March,Percent with drugs specified,97.6807639836289,,100,0.062848102637453,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,April,Percent with drugs specified,97.6653696498054,,100,0.060503911145685,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,May,Percent with drugs specified,97.0322580645161,,100,0.058361973931652,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,June,Percent with drugs specified,96.6417910447761,,100,0.058283864004317,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,July,Percent with drugs specified,96.3503649635037,,100,0.055874325747319,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,August,Percent with drugs specified,96.1070559610706,,100,0.055923599759098,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,September,Percent with drugs specified,95.6678700361011,,100,0.059753729272925,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,October,Percent with drugs specified,95.6264775413712,,100,0.062048012324019,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,November,Percent with drugs specified,95.4869358669834,,100,0.059644264564916,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,December,Percent with drugs specified,95.8668197474168,,100,0.038197907603506,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,January,Percent with drugs specified,95.3488372093023,,100,0.040264474018818,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,February,Percent with drugs specified,95.5032119914347,,100,0.038369713506139,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,March,Percent with drugs specified,95.5627705627706,,100,0.036055143160127,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,April,Percent with drugs specified,95.5032119914347,,100,0.038042903941668,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,May,Percent with drugs specified,96.0580912863071,,100,0.042112355765182,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,June,Percent with drugs specified,96.5235173824131,,100,0.044006705783738,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,July,Percent with drugs specified,96.8399592252803,,100,0.046032808838299,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,August,Percent with drugs specified,96.8968968968969,,100,0.043734510694129,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,September,Percent with drugs specified,97.2549019607843,,100,0.045857217300677,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,October,Percent with drugs specified,97.5296442687747,,100,0.043581123147802,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,November,Percent with drugs specified,97.4708171206226,,100,0.051841406768414,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,December,Percent with drugs specified,97.6023976023976,,100,0.057829732744021,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2018,January,Percent with drugs specified,97.8787878787879,,100,0.0693297444995,Underreported due to incomplete data.
SC,SC,2018,February,Percent with drugs specified,97.7482088024565,,100,0.160126479649749,Underreported due to incomplete data.
SC,SC,2018,March,Percent with drugs specified,97.9125248508946,,100,0.170154151558734,Underreported due to incomplete data.
SC,SC,2018,April,Percent with drugs specified,98.0732177263969,,100,0.178412132024978,Underreported due to incomplete data.
SC,SC,2018,May,Percent with drugs specified,98.2456140350877,,100,0.180198420732942,Underreported due to incomplete data.
SC,SC,2018,June,Percent with drugs specified,98.3251231527094,,100,0.207047742773628,Underreported due to incomplete data.
SC,SC,2015,January,Psychostimulants with abuse potential (T43.6),66,67,100,0.026734393797621,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,February,Psychostimulants with abuse potential (T43.6),69,70,100,0.026511134676564,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,March,Psychostimulants with abuse potential (T43.6),70,72,100,0.03065603923973,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,April,Psychostimulants with abuse potential (T43.6),69,71,100,0.032806246309297,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,May,Psychostimulants with abuse potential (T43.6),71,73,100,0.037083087930546,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,June,Psychostimulants with abuse potential (T43.6),74,76,100,0.034809093875775,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,July,Psychostimulants with abuse potential (T43.6),74,76,100,0.036906777821198,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,August,Psychostimulants with abuse potential (T43.6),77,79,100,0.041154046092532,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,September,Psychostimulants with abuse potential (T43.6),82,84,100,0.034587116299179,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,October,Psychostimulants with abuse potential (T43.6),78,80,100,0.038748842916496,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,November,Psychostimulants with abuse potential (T43.6),81,83,100,0.045214770158252,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,December,Psychostimulants with abuse potential (T43.6),86,88,100,0.060407317915085,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,January,Psychostimulants with abuse potential (T43.6),91,93,100,0.062876718268939,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,February,Psychostimulants with abuse potential (T43.6),95,98,100,0.064822817631806,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,March,Psychostimulants with abuse potential (T43.6),99,102,100,0.062848102637453,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,April,Psychostimulants with abuse potential (T43.6),109,112,100,0.060503911145685,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,May,Psychostimulants with abuse potential (T43.6),110,113,100,0.058361973931652,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,June,Psychostimulants with abuse potential (T43.6),110,113,100,0.058283864004317,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,July,Psychostimulants with abuse potential (T43.6),115,118,100,0.055874325747319,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,August,Psychostimulants with abuse potential (T43.6),114,117,100,0.055923599759098,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,September,Psychostimulants with abuse potential (T43.6),116,119,100,0.059753729272925,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,October,Psychostimulants with abuse potential (T43.6),126,129,100,0.062048012324019,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,November,Psychostimulants with abuse potential (T43.6),128,131,100,0.059644264564916,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,December,Psychostimulants with abuse potential (T43.6),129,132,100,0.038197907603506,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,January,Psychostimulants with abuse potential (T43.6),135,138,100,0.040264474018818,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,February,Psychostimulants with abuse potential (T43.6),146,149,100,0.038369713506139,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,March,Psychostimulants with abuse potential (T43.6),146,149,100,0.036055143160127,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,April,Psychostimulants with abuse potential (T43.6),147,150,100,0.038042903941668,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,May,Psychostimulants with abuse potential (T43.6),152,155,100,0.042112355765182,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,June,Psychostimulants with abuse potential (T43.6),162,165,100,0.044006705783738,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,July,Psychostimulants with abuse potential (T43.6),167,170,100,0.046032808838299,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,August,Psychostimulants with abuse potential (T43.6),172,175,100,0.043734510694129,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,September,Psychostimulants with abuse potential (T43.6),181,185,100,0.045857217300677,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,October,Psychostimulants with abuse potential (T43.6),185,189,100,0.043581123147802,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,November,Psychostimulants with abuse potential (T43.6),189,193,100,0.051841406768414,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,December,Psychostimulants with abuse potential (T43.6),194,198,100,0.057829732744021,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2018,January,Psychostimulants with abuse potential (T43.6),191,195,100,0.0693297444995,Underreported due to incomplete data.
SC,SC,2018,February,Psychostimulants with abuse potential (T43.6),183,190,100,0.160126479649749,Underreported due to incomplete data.
SC,SC,2018,March,Psychostimulants with abuse potential (T43.6),191,199,100,0.170154151558734,Underreported due to incomplete data.
SC,SC,2018,April,Psychostimulants with abuse potential (T43.6),201,209,100,0.178412132024978,Underreported due to incomplete data.
SC,SC,2018,May,Psychostimulants with abuse potential (T43.6),202,210,100,0.180198420732942,Underreported due to incomplete data.
SC,SC,2018,June,Psychostimulants with abuse potential (T43.6),211,221,100,0.207047742773628,Underreported due to incomplete data.
SC,SC,2015,January,"Synthetic opioids, excl. methadone (T40.4)",110,112,100,0.026734393797621,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,February,"Synthetic opioids, excl. methadone (T40.4)",122,124,100,0.026511134676564,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,March,"Synthetic opioids, excl. methadone (T40.4)",136,138,100,0.03065603923973,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,April,"Synthetic opioids, excl. methadone (T40.4)",141,144,100,0.032806246309297,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,May,"Synthetic opioids, excl. methadone (T40.4)",150,153,100,0.037083087930546,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,June,"Synthetic opioids, excl. methadone (T40.4)",158,161,100,0.034809093875775,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,July,"Synthetic opioids, excl. methadone (T40.4)",162,165,100,0.036906777821198,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,August,"Synthetic opioids, excl. methadone (T40.4)",169,172,100,0.041154046092532,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,September,"Synthetic opioids, excl. methadone (T40.4)",165,168,100,0.034587116299179,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,October,"Synthetic opioids, excl. methadone (T40.4)",168,171,100,0.038748842916496,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,November,"Synthetic opioids, excl. methadone (T40.4)",165,168,100,0.045214770158252,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2015,December,"Synthetic opioids, excl. methadone (T40.4)",153,157,100,0.060407317915085,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,January,"Synthetic opioids, excl. methadone (T40.4)",149,153,100,0.062876718268939,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,February,"Synthetic opioids, excl. methadone (T40.4)",146,150,100,0.064822817631806,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,March,"Synthetic opioids, excl. methadone (T40.4)",142,145,100,0.062848102637453,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,April,"Synthetic opioids, excl. methadone (T40.4)",151,155,100,0.060503911145685,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,May,"Synthetic opioids, excl. methadone (T40.4)",160,164,100,0.058361973931652,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,June,"Synthetic opioids, excl. methadone (T40.4)",170,174,100,0.058283864004317,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,July,"Synthetic opioids, excl. methadone (T40.4)",183,187,100,0.055874325747319,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,August,"Synthetic opioids, excl. methadone (T40.4)",184,188,100,0.055923599759098,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,September,"Synthetic opioids, excl. methadone (T40.4)",198,202,100,0.059753729272925,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,October,"Synthetic opioids, excl. methadone (T40.4)",211,216,100,0.062048012324019,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,November,"Synthetic opioids, excl. methadone (T40.4)",212,217,100,0.059644264564916,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2016,December,"Synthetic opioids, excl. methadone (T40.4)",234,238,100,0.038197907603506,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,January,"Synthetic opioids, excl. methadone (T40.4)",256,261,100,0.040264474018818,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,February,"Synthetic opioids, excl. methadone (T40.4)",265,270,100,0.038369713506139,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,March,"Synthetic opioids, excl. methadone (T40.4)",267,272,100,0.036055143160127,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,April,"Synthetic opioids, excl. methadone (T40.4)",273,278,100,0.038042903941668,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,May,"Synthetic opioids, excl. methadone (T40.4)",292,297,100,0.042112355765182,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,June,"Synthetic opioids, excl. methadone (T40.4)",313,319,100,0.044006705783738,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,July,"Synthetic opioids, excl. methadone (T40.4)",313,319,100,0.046032808838299,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,August,"Synthetic opioids, excl. methadone (T40.4)",350,356,100,0.043734510694129,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,September,"Synthetic opioids, excl. methadone (T40.4)",368,375,100,0.045857217300677,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,October,"Synthetic opioids, excl. methadone (T40.4)",384,391,100,0.043581123147802,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,November,"Synthetic opioids, excl. methadone (T40.4)",397,405,100,0.051841406768414,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2017,December,"Synthetic opioids, excl. methadone (T40.4)",397,405,100,0.057829732744021,Numbers may differ from published reports using final data. See Technical Notes.
SC,SC,2018,January,"Synthetic opioids, excl. methadone (T40.4)",396,400,100,0.0693297444995,Underreported due to incomplete data.
SC,SC,2018,February,"Synthetic opioids, excl. methadone (T40.4)",409,422,100,0.160126479649749,Underreported due to incomplete data.
SC,SC,2018,March,"Synthetic opioids, excl. methadone (T40.4)",427,443,100,0.170154151558734,Underreported due to incomplete data.
SC,SC,2018,April,"Synthetic opioids, excl. methadone (T40.4)",446,465,100,0.178412132024978,Underreported due to incomplete data.
SC,SC,2018,May,"Synthetic opioids, excl. methadone (T40.4)",446,466,100,0.180198420732942,Underreported due to incomplete data.
SC,SC,2018,June,"Synthetic opioids, excl. methadone (T40.4)",441,467,100,0.207047742773628,Underreported due to incomplete data.
SD,SD,2015,January,Number of Deaths,7700,,100,0.038961038961039,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,February,Number of Deaths,7684,,100,0.039042165538782,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,March,Number of Deaths,7720,,100,0.038860103626943,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,April,Number of Deaths,7742,,100,0.051666236114699,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,May,Number of Deaths,7758,,100,0.051559680329982,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,June,Number of Deaths,7851,,100,0.050948923703987,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,July,Number of Deaths,7899,,100,0.063299151791366,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,August,Number of Deaths,7891,,100,0.063363325307312,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,September,Number of Deaths,7950,,100,0.050314465408805,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,October,Number of Deaths,7943,,100,0.037769104872214,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,November,Number of Deaths,7915,,100,0.037902716361339,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,December,Number of Deaths,7894,,100,0.03800354699772,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,January,Number of Deaths,7793,,100,0.025664057487489,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,February,Number of Deaths,7812,,100,0.025601638504864,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,March,Number of Deaths,7799,,100,0.025644313373509,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,April,Number of Deaths,7847,,100,0.02548744743214,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,May,Number of Deaths,7862,,100,0.025438819638769,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,June,Number of Deaths,7856,,100,0.025458248472505,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,July,Number of Deaths,7843,,100,0.012750223128905,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,August,Number of Deaths,7869,,100,0.025416190113102,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,September,Number of Deaths,7808,,100,0.025614754098361,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,October,Number of Deaths,7824,,100,0.025562372188139,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,November,Number of Deaths,7904,,100,0.025303643724696,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,December,Number of Deaths,7945,,100,0.025173064820642,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,January,Number of Deaths,8046,,100,0.024857071836938,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,February,Number of Deaths,8136,,100,0.024582104228122,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,March,Number of Deaths,8192,,100,0.0244140625,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,April,Number of Deaths,8157,,100,0.012259409096482,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,May,Number of Deaths,8170,,100,0.012239902080783,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,June,Number of Deaths,8188,,100,0.012212994626282,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,July,Number of Deaths,8153,,100,0.012265423770391,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,August,Number of Deaths,8155,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,September,Number of Deaths,8154,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,October,Number of Deaths,8207,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,November,Number of Deaths,8203,,100,0.012190661952944,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,December,Number of Deaths,8140,,100,0.024570024570025,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2018,January,Number of Deaths,8127,,100,0.024609326934908,Underreported due to incomplete data.
SD,SD,2018,February,Number of Deaths,8070,,100,0.024783147459727,Underreported due to incomplete data.
SD,SD,2018,March,Number of Deaths,8036,,100,0.024888003982081,Underreported due to incomplete data.
SD,SD,2018,April,Number of Deaths,8015,,100,0.024953212726138,Underreported due to incomplete data.
SD,SD,2018,May,Number of Deaths,8010,,100,0.024968789013733,Underreported due to incomplete data.
SD,SD,2018,June,Number of Deaths,8018,,100,0.024943876278374,Underreported due to incomplete data.
SD,SD,2015,January,Number of Drug Overdose Deaths,60,61,100,0.038961038961039,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,February,Number of Drug Overdose Deaths,59,60,100,0.039042165538782,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,March,Number of Drug Overdose Deaths,61,62,100,0.038860103626943,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,April,Number of Drug Overdose Deaths,57,58,100,0.051666236114699,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,May,Number of Drug Overdose Deaths,55,56,100,0.051559680329982,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,June,Number of Drug Overdose Deaths,59,60,100,0.050948923703987,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,July,Number of Drug Overdose Deaths,66,67,100,0.063299151791366,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,August,Number of Drug Overdose Deaths,64,65,100,0.063363325307312,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,September,Number of Drug Overdose Deaths,62,63,100,0.050314465408805,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,October,Number of Drug Overdose Deaths,62,63,100,0.037769104872214,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,November,Number of Drug Overdose Deaths,60,61,100,0.037902716361339,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2015,December,Number of Drug Overdose Deaths,62,63,100,0.03800354699772,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,January,Number of Drug Overdose Deaths,63,64,100,0.025664057487489,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,February,Number of Drug Overdose Deaths,65,66,100,0.025601638504864,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,March,Number of Drug Overdose Deaths,66,67,100,0.025644313373509,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,April,Number of Drug Overdose Deaths,70,71,100,0.02548744743214,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,May,Number of Drug Overdose Deaths,70,71,100,0.025438819638769,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,June,Number of Drug Overdose Deaths,68,69,100,0.025458248472505,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,July,Number of Drug Overdose Deaths,63,64,100,0.012750223128905,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,August,Number of Drug Overdose Deaths,65,66,100,0.025416190113102,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,September,Number of Drug Overdose Deaths,70,71,100,0.025614754098361,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,October,Number of Drug Overdose Deaths,69,70,100,0.025562372188139,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,November,Number of Drug Overdose Deaths,71,72,100,0.025303643724696,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2016,December,Number of Drug Overdose Deaths,69,70,100,0.025173064820642,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,January,Number of Drug Overdose Deaths,75,76,100,0.024857071836938,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,February,Number of Drug Overdose Deaths,74,75,100,0.024582104228122,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,March,Number of Drug Overdose Deaths,70,71,100,0.0244140625,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,April,Number of Drug Overdose Deaths,70,71,100,0.012259409096482,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,May,Number of Drug Overdose Deaths,75,76,100,0.012239902080783,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,June,Number of Drug Overdose Deaths,75,76,100,0.012212994626282,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,July,Number of Drug Overdose Deaths,75,76,100,0.012265423770391,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,August,Number of Drug Overdose Deaths,76,77,100,0,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,September,Number of Drug Overdose Deaths,75,76,100,0,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,October,Number of Drug Overdose Deaths,75,76,100,0,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,November,Number of Drug Overdose Deaths,76,77,100,0.012190661952944,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2017,December,Number of Drug Overdose Deaths,75,76,100,0.024570024570025,Numbers may differ from published reports using final data. See Technical Notes.
SD,SD,2018,January,Number of Drug Overdose Deaths,69,69,100,0.024609326934908,Underreported due to incomplete data.
SD,SD,2018,February,Number of Drug Overdose Deaths,64,65,100,0.024783147459727,Underreported due to incomplete data.
SD,SD,2018,March,Number of Drug Overdose Deaths,67,68,100,0.024888003982081,Underreported due to incomplete data.
SD,SD,2018,April,Number of Drug Overdose Deaths,63,64,100,0.024953212726138,Underreported due to incomplete data.
SD,SD,2018,May,Number of Drug Overdose Deaths,60,61,100,0.024968789013733,Underreported due to incomplete data.
SD,SD,2018,June,Number of Drug Overdose Deaths,61,62,100,0.024943876278374,Underreported due to incomplete data.
TN,TN,2015,January,Number of Deaths,68744,,100,0.164377982078436,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,February,Number of Deaths,69161,,100,0.174954092624456,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,March,Number of Deaths,69559,,100,0.176828304029673,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,April,Number of Deaths,69550,,100,0.182602444284687,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,May,Number of Deaths,69611,,100,0.182442430075706,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,June,Number of Deaths,69812,,100,0.176187474932676,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,July,Number of Deaths,70091,,100,0.189753320683112,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,August,Number of Deaths,70246,,100,0.202146741451471,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,September,Number of Deaths,70350,,100,0.216062544420753,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,October,Number of Deaths,70607,,100,0.237936748481029,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,November,Number of Deaths,70639,,100,0.251985447132604,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,December,Number of Deaths,70237,,100,0.29044520694221,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,January,Number of Deaths,69729,,100,0.293995324757275,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,February,Number of Deaths,69746,,100,0.283887248014223,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,March,Number of Deaths,69856,,100,0.284871736142923,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,April,Number of Deaths,70136,,100,0.278031253564503,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,May,Number of Deaths,70208,,100,0.270624430264357,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,June,Number of Deaths,70390,,100,0.262821423497656,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,July,Number of Deaths,70501,,100,0.253897107842442,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,August,Number of Deaths,70716,,100,0.241812319701341,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,September,Number of Deaths,70720,,100,0.219174208144796,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,October,Number of Deaths,70978,,100,0.187382005691905,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,November,Number of Deaths,71016,,100,0.19150613946153,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,December,Number of Deaths,71506,,100,0.148239308589489,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,January,Number of Deaths,71835,,100,0.147560381429665,Numbers may differ from published reports using final data. See Technical Notes.
